Year,Country ,Continent,Sub Continent,Date,Arrivals 
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/03/31,5
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/04/30,4
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/05/31,3
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/06/30,4
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/07/31,1
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/08/31,3
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/09/30,3
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/10/31,3
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/11/30,0
2018,DEMOCRATIC REPUBLIC OF THE CONGO,Africa,Central Africa,2018/12/31,4
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/01/31,0
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/02/28,1
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/03/31,0
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/04/30,0
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/05/31,0
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/06/30,0
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/07/31,1
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/08/31,1
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/09/30,2
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/10/31,0
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/11/30,2
2018,REPUBLIC OF THE CONGO,Africa,Central Africa,2018/12/31,0
2018,COSTA RICA,North America,Central America,2018/01/31,9
2018,COSTA RICA,North America,Central America,2018/02/28,20
2018,COSTA RICA,North America,Central America,2018/03/31,14
2018,COSTA RICA,North America,Central America,2018/04/30,13
2018,COSTA RICA,North America,Central America,2018/05/31,3
2018,COSTA RICA,North America,Central America,2018/06/30,3
2018,COSTA RICA,North America,Central America,2018/07/31,0
2018,COSTA RICA,North America,Central America,2018/08/31,15
2018,COSTA RICA,North America,Central America,2018/09/30,26
2018,COSTA RICA,North America,Central America,2018/10/31,6
2018,COSTA RICA,North America,Central America,2018/11/30,3
2018,COSTA RICA,North America,Central America,2018/12/31,20
2018,COTE D'IVOIRE,Africa,West Africa,2018/01/31,1
2018,COTE D'IVOIRE,Africa,West Africa,2018/02/28,3
2018,COTE D'IVOIRE,Africa,West Africa,2018/03/31,1
2018,COTE D'IVOIRE,Africa,West Africa,2018/04/30,1
2018,COTE D'IVOIRE,Africa,West Africa,2018/05/31,2
2018,COTE D'IVOIRE,Africa,West Africa,2018/06/30,2
2018,COTE D'IVOIRE,Africa,West Africa,2018/07/31,3
2018,COTE D'IVOIRE,Africa,West Africa,2018/08/31,2
2018,COTE D'IVOIRE,Africa,West Africa,2018/09/30,1
2018,COTE D'IVOIRE,Africa,West Africa,2018/10/31,1
2018,COTE D'IVOIRE,Africa,West Africa,2018/11/30,2
2018,COTE D'IVOIRE,Africa,West Africa,2018/12/31,1
2018,CROATIA,Europe,Southern Europe,2018/01/31,481
2018,CROATIA,Europe,Southern Europe,2018/02/28,276
2018,CROATIA,Europe,Southern Europe,2018/03/31,209
2018,CROATIA,Europe,Southern Europe,2018/04/30,163
2018,CROATIA,Europe,Southern Europe,2018/05/31,92
2018,CROATIA,Europe,Southern Europe,2018/06/30,70
2018,CROATIA,Europe,Southern Europe,2018/07/31,129
2018,CROATIA,Europe,Southern Europe,2018/08/31,125
2018,CROATIA,Europe,Southern Europe,2018/09/30,83
2018,CROATIA,Europe,Southern Europe,2018/10/31,112
2018,CROATIA,Europe,Southern Europe,2018/11/30,147
2018,CROATIA,Europe,Southern Europe,2018/12/31,294
2018,CUBA,North America,Caribbean,2018/01/31,3
2018,CUBA,North America,Caribbean,2018/02/28,2
2018,CUBA,North America,Caribbean,2018/03/31,5
2018,CUBA,North America,Caribbean,2018/04/30,6
2018,CUBA,North America,Caribbean,2018/05/31,3
2018,CUBA,North America,Caribbean,2018/06/30,3
2018,CUBA,North America,Caribbean,2018/07/31,2
2018,CUBA,North America,Caribbean,2018/08/31,1
2018,CUBA,North America,Caribbean,2018/09/30,4
2018,CUBA,North America,Caribbean,2018/10/31,3
2018,CUBA,North America,Caribbean,2018/11/30,12
2018,CUBA,North America,Caribbean,2018/12/31,8
2018,CYPRUS,Asia,West Asia,2018/01/31,55
2018,CYPRUS,Asia,West Asia,2018/02/28,53
2018,CYPRUS,Asia,West Asia,2018/03/31,51
2018,CYPRUS,Asia,West Asia,2018/04/30,45
2018,CYPRUS,Asia,West Asia,2018/05/31,43
2018,CYPRUS,Asia,West Asia,2018/06/30,44
2018,CYPRUS,Asia,West Asia,2018/07/31,91
2018,CYPRUS,Asia,West Asia,2018/08/31,98
2018,CYPRUS,Asia,West Asia,2018/09/30,37
2018,CYPRUS,Asia,West Asia,2018/10/31,32
2018,CYPRUS,Asia,West Asia,2018/11/30,51
2018,CYPRUS,Asia,West Asia,2018/12/31,72
2018,CZECH ,Europe,Eastern Europe,2018/01/31,"2,257"
2018,CZECH ,Europe,Eastern Europe,2018/02/28,"3,082"
2018,CZECH ,Europe,Eastern Europe,2018/03/31,"2,674"
2018,CZECH ,Europe,Eastern Europe,2018/04/30,"1,304"
2018,CZECH ,Europe,Eastern Europe,2018/05/31,322
2018,CZECH ,Europe,Eastern Europe,2018/06/30,571
2018,CZECH ,Europe,Eastern Europe,2018/07/31,"1,050"
2018,CZECH ,Europe,Eastern Europe,2018/08/31,637
2018,CZECH ,Europe,Eastern Europe,2018/09/30,889
2018,CZECH ,Europe,Eastern Europe,2018/10/31,688
2018,CZECH ,Europe,Eastern Europe,2018/11/30,"1,898"
2018,CZECH ,Europe,Eastern Europe,2018/12/31,"2,228"
2018,DENMARK,Europe,Northern Europe,2018/01/31,"3,013"
2018,DENMARK,Europe,Northern Europe,2018/02/28,"3,228"
2018,DENMARK,Europe,Northern Europe,2018/03/31,"2,227"
2018,DENMARK,Europe,Northern Europe,2018/04/30,943
2018,DENMARK,Europe,Northern Europe,2018/05/31,456
2018,DENMARK,Europe,Northern Europe,2018/06/30,959
2018,DENMARK,Europe,Northern Europe,2018/07/31,"2,951"
2018,DENMARK,Europe,Northern Europe,2018/08/31,925
2018,DENMARK,Europe,Northern Europe,2018/09/30,576
2018,DENMARK,Europe,Northern Europe,2018/10/31,994
2018,DENMARK,Europe,Northern Europe,2018/11/30,943
2018,DENMARK,Europe,Northern Europe,2018/12/31,"2,008"
2018,DJIBOUTI,Africa,East Africa,2018/01/31,1
2018,DJIBOUTI,Africa,East Africa,2018/02/28,1
2018,DJIBOUTI,Africa,East Africa,2018/03/31,4
2018,DJIBOUTI,Africa,East Africa,2018/04/30,1
2018,DJIBOUTI,Africa,East Africa,2018/05/31,0
2018,DJIBOUTI,Africa,East Africa,2018/06/30,0
2018,DJIBOUTI,Africa,East Africa,2018/07/31,0
2018,DJIBOUTI,Africa,East Africa,2018/08/31,0
2018,DJIBOUTI,Africa,East Africa,2018/09/30,0
2018,DJIBOUTI,Africa,East Africa,2018/10/31,1
2018,DJIBOUTI,Africa,East Africa,2018/11/30,0
2018,DJIBOUTI,Africa,East Africa,2018/12/31,1
2018,DOMINICA,North America,Caribbean,2018/01/31,4
2018,DOMINICA,North America,Caribbean,2018/02/28,9
2018,DOMINICA,North America,Caribbean,2018/03/31,3
2018,DOMINICA,North America,Caribbean,2018/04/30,3
2018,DOMINICA,North America,Caribbean,2018/05/31,1
2018,DOMINICA,North America,Caribbean,2018/06/30,3
2018,DOMINICA,North America,Caribbean,2018/07/31,4
2018,DOMINICA,North America,Caribbean,2018/08/31,3
2018,DOMINICA,North America,Caribbean,2018/09/30,1
2018,DOMINICA,North America,Caribbean,2018/10/31,1
2018,DOMINICA,North America,Caribbean,2018/11/30,7
2018,DOMINICA,North America,Caribbean,2018/12/31,10
2018,DOMINICAN ,North America,Caribbean,2018/01/31,4
2018,DOMINICAN ,North America,Caribbean,2018/02/28,1
2018,DOMINICAN ,North America,Caribbean,2018/03/31,3
2018,DOMINICAN ,North America,Caribbean,2018/04/30,2
2018,DOMINICAN ,North America,Caribbean,2018/05/31,6
2018,DOMINICAN ,North America,Caribbean,2018/06/30,8
2018,DOMINICAN ,North America,Caribbean,2018/07/31,6
2018,DOMINICAN ,North America,Caribbean,2018/08/31,3
2018,DOMINICAN ,North America,Caribbean,2018/09/30,0
2018,DOMINICAN ,North America,Caribbean,2018/10/31,4
2018,DOMINICAN ,North America,Caribbean,2018/11/30,5
2018,DOMINICAN ,North America,Caribbean,2018/12/31,3
2018,ECUADOR,South America,Northern South America,2018/01/31,7
2018,ECUADOR,South America,Northern South America,2018/02/28,15
2018,ECUADOR,South America,Northern South America,2018/03/31,10
2018,ECUADOR,South America,Northern South America,2018/04/30,43
2018,ECUADOR,South America,Northern South America,2018/05/31,0
2018,ECUADOR,South America,Northern South America,2018/06/30,5
2018,ECUADOR,South America,Northern South America,2018/07/31,2
2018,ECUADOR,South America,Northern South America,2018/08/31,12
2018,ECUADOR,South America,Northern South America,2018/09/30,8
2018,ECUADOR,South America,Northern South America,2018/10/31,13
2018,ECUADOR,South America,Northern South America,2018/11/30,5
2018,ECUADOR,South America,Northern South America,2018/12/31,16
2018,EGYPT,Africa,North Africa,2018/01/31,433
2018,EGYPT,Africa,North Africa,2018/02/28,281
2018,EGYPT,Africa,North Africa,2018/03/31,278
2018,EGYPT,Africa,North Africa,2018/04/30,254
2018,EGYPT,Africa,North Africa,2018/05/31,161
2018,EGYPT,Africa,North Africa,2018/06/30,278
2018,EGYPT,Africa,North Africa,2018/07/31,466
2018,EGYPT,Africa,North Africa,2018/08/31,391
2018,EGYPT,Africa,North Africa,2018/09/30,230
2018,EGYPT,Africa,North Africa,2018/10/31,225
2018,EGYPT,Africa,North Africa,2018/11/30,339
2018,EGYPT,Africa,North Africa,2018/12/31,518
2018,EL SALVADOR,North America,Central America,2018/01/31,7
2018,EL SALVADOR,North America,Central America,2018/02/28,3
2018,EL SALVADOR,North America,Central America,2018/03/31,2
2018,EL SALVADOR,North America,Central America,2018/04/30,6
2018,EL SALVADOR,North America,Central America,2018/05/31,0
2018,EL SALVADOR,North America,Central America,2018/06/30,5
2018,EL SALVADOR,North America,Central America,2018/07/31,12
2018,EL SALVADOR,North America,Central America,2018/08/31,2
2018,EL SALVADOR,North America,Central America,2018/09/30,1
2018,EL SALVADOR,North America,Central America,2018/10/31,3
2018,EL SALVADOR,North America,Central America,2018/11/30,1
2018,EL SALVADOR,North America,Central America,2018/12/31,5
2018,ERITREA,Africa,East Africa,2018/01/31,8
2018,ERITREA,Africa,East Africa,2018/02/28,12
2018,ERITREA,Africa,East Africa,2018/03/31,10
2018,ERITREA,Africa,East Africa,2018/04/30,3
2018,ERITREA,Africa,East Africa,2018/05/31,4
2018,ERITREA,Africa,East Africa,2018/06/30,5
2018,ERITREA,Africa,East Africa,2018/07/31,3
2018,ERITREA,Africa,East Africa,2018/08/31,2
2018,ERITREA,Africa,East Africa,2018/09/30,7
2018,ERITREA,Africa,East Africa,2018/10/31,2
2018,ERITREA,Africa,East Africa,2018/11/30,3
2018,ERITREA,Africa,East Africa,2018/12/31,12
2018,ESTONIA,Europe,Northern Europe,2018/01/31,435
2018,ESTONIA,Europe,Northern Europe,2018/02/28,586
2018,ESTONIA,Europe,Northern Europe,2018/03/31,359
2018,ESTONIA,Europe,Northern Europe,2018/04/30,144
2018,ESTONIA,Europe,Northern Europe,2018/05/31,32
2018,ESTONIA,Europe,Northern Europe,2018/06/30,34
2018,ESTONIA,Europe,Northern Europe,2018/07/31,28
2018,ESTONIA,Europe,Northern Europe,2018/08/31,56
2018,ESTONIA,Europe,Northern Europe,2018/09/30,34
2018,ESTONIA,Europe,Northern Europe,2018/10/31,197
2018,ESTONIA,Europe,Northern Europe,2018/11/30,205
2018,ESTONIA,Europe,Northern Europe,2018/12/31,634
2018,ETHIOPIA,Africa,East Africa,2018/01/31,18
2018,ETHIOPIA,Africa,East Africa,2018/02/28,19
2018,ETHIOPIA,Africa,East Africa,2018/03/31,24
2018,ETHIOPIA,Africa,East Africa,2018/04/30,12
2018,ETHIOPIA,Africa,East Africa,2018/05/31,28
2018,ETHIOPIA,Africa,East Africa,2018/06/30,9
2018,ETHIOPIA,Africa,East Africa,2018/07/31,22
2018,ETHIOPIA,Africa,East Africa,2018/08/31,17
2018,ETHIOPIA,Africa,East Africa,2018/09/30,10
2018,ETHIOPIA,Africa,East Africa,2018/10/31,13
2018,ETHIOPIA,Africa,East Africa,2018/11/30,21
2018,ETHIOPIA,Africa,East Africa,2018/12/31,14
2018,FIJI,Oceania,Melanesia,2018/01/31,19
2018,FIJI,Oceania,Melanesia,2018/02/28,5
2018,FIJI,Oceania,Melanesia,2018/03/31,18
2018,FIJI,Oceania,Melanesia,2018/04/30,6
2018,FIJI,Oceania,Melanesia,2018/05/31,10
2018,FIJI,Oceania,Melanesia,2018/06/30,10
2018,FIJI,Oceania,Melanesia,2018/07/31,16
2018,FIJI,Oceania,Melanesia,2018/08/31,17
2018,FIJI,Oceania,Melanesia,2018/09/30,17
2018,FIJI,Oceania,Melanesia,2018/10/31,12
2018,FIJI,Oceania,Melanesia,2018/11/30,13
2018,FIJI,Oceania,Melanesia,2018/12/31,16
2018,FINLAND,Europe,Northern Europe,2018/01/31,"1,854"
2018,FINLAND,Europe,Northern Europe,2018/02/28,"1,499"
2018,FINLAND,Europe,Northern Europe,2018/03/31,"1,036"
2018,FINLAND,Europe,Northern Europe,2018/04/30,371
2018,FINLAND,Europe,Northern Europe,2018/05/31,230
2018,FINLAND,Europe,Northern Europe,2018/06/30,298
2018,FINLAND,Europe,Northern Europe,2018/07/31,242
2018,FINLAND,Europe,Northern Europe,2018/08/31,211
2018,FINLAND,Europe,Northern Europe,2018/09/30,231
2018,FINLAND,Europe,Northern Europe,2018/10/31,368
2018,FINLAND,Europe,Northern Europe,2018/11/30,688
2018,FINLAND,Europe,Northern Europe,2018/12/31,"1,860"
2018,FRANCE ,Europe,Western Europe,2018/01/31,"12,221"
2018,FRANCE ,Europe,Western Europe,2018/02/28,"16,871"
2018,FRANCE ,Europe,Western Europe,2018/03/31,"14,818"
2018,FRANCE ,Europe,Western Europe,2018/04/30,"7,411"
2018,FRANCE ,Europe,Western Europe,2018/05/31,"3,721"
2018,FRANCE ,Europe,Western Europe,2018/06/30,"3,688"
2018,FRANCE ,Europe,Western Europe,2018/07/31,"11,303"
2018,FRANCE ,Europe,Western Europe,2018/08/31,"11,016"
2018,FRANCE ,Europe,Western Europe,2018/09/30,"4,316"
2018,FRANCE ,Europe,Western Europe,2018/10/31,"4,784"
2018,FRANCE ,Europe,Western Europe,2018/11/30,"6,825"
2018,FRANCE ,Europe,Western Europe,2018/12/31,"9,475"
2018,GABON,Africa,Central Africa,2018/01/31,0
2018,GABON,Africa,Central Africa,2018/02/28,2
2018,GABON,Africa,Central Africa,2018/03/31,0
2018,GABON,Africa,Central Africa,2018/04/30,0
2018,GABON,Africa,Central Africa,2018/05/31,0
2018,GABON,Africa,Central Africa,2018/06/30,1
2018,GABON,Africa,Central Africa,2018/07/31,1
2018,GABON,Africa,Central Africa,2018/08/31,1
2018,GABON,Africa,Central Africa,2018/09/30,0
2018,GABON,Africa,Central Africa,2018/10/31,0
2018,GABON,Africa,Central Africa,2018/11/30,0
2018,GABON,Africa,Central Africa,2018/12/31,0
2018,GAMBIA,Africa,West Africa,2018/01/31,1
2018,GAMBIA,Africa,West Africa,2018/02/28,1
2018,GAMBIA,Africa,West Africa,2018/03/31,0
2018,GAMBIA,Africa,West Africa,2018/04/30,0
2018,GAMBIA,Africa,West Africa,2018/05/31,1
2018,GAMBIA,Africa,West Africa,2018/06/30,1
2018,GAMBIA,Africa,West Africa,2018/07/31,1
2018,GAMBIA,Africa,West Africa,2018/08/31,2
2018,GAMBIA,Africa,West Africa,2018/09/30,0
2018,GAMBIA,Africa,West Africa,2018/10/31,0
2018,GAMBIA,Africa,West Africa,2018/11/30,0
2018,GAMBIA,Africa,West Africa,2018/12/31,1
2018,GEORGIA,Asia,West Asia,2018/01/31,85
2018,GEORGIA,Asia,West Asia,2018/02/28,82
2018,GEORGIA,Asia,West Asia,2018/03/31,63
2018,GEORGIA,Asia,West Asia,2018/04/30,82
2018,GEORGIA,Asia,West Asia,2018/05/31,44
2018,GEORGIA,Asia,West Asia,2018/06/30,26
2018,GEORGIA,Asia,West Asia,2018/07/31,37
2018,GEORGIA,Asia,West Asia,2018/08/31,35
2018,GEORGIA,Asia,West Asia,2018/09/30,79
2018,GEORGIA,Asia,West Asia,2018/10/31,48
2018,GEORGIA,Asia,West Asia,2018/11/30,56
2018,GEORGIA,Asia,West Asia,2018/12/31,60
2018,GERMANY,Europe,Western Europe,2018/01/31,"15,298"
2018,GERMANY,Europe,Western Europe,2018/02/28,"17,066"
2018,GERMANY,Europe,Western Europe,2018/03/31,"24,423"
2018,GERMANY,Europe,Western Europe,2018/04/30,"10,803"
2018,GERMANY,Europe,Western Europe,2018/05/31,"6,906"
2018,GERMANY,Europe,Western Europe,2018/06/30,"5,792"
2018,GERMANY,Europe,Western Europe,2018/07/31,"10,825"
2018,GERMANY,Europe,Western Europe,2018/08/31,"10,809"
2018,GERMANY,Europe,Western Europe,2018/09/30,"9,668"
2018,GERMANY,Europe,Western Europe,2018/10/31,"9,920"
2018,GERMANY,Europe,Western Europe,2018/11/30,"18,754"
2018,GERMANY,Europe,Western Europe,2018/12/31,"16,624"
2018,GHANA,Africa,West Africa,2018/01/31,9
2018,GHANA,Africa,West Africa,2018/02/28,6
2018,GHANA,Africa,West Africa,2018/03/31,13
2018,GHANA,Africa,West Africa,2018/04/30,10
2018,GHANA,Africa,West Africa,2018/05/31,8
2018,GHANA,Africa,West Africa,2018/06/30,9
2018,GHANA,Africa,West Africa,2018/07/31,8
2018,GHANA,Africa,West Africa,2018/08/31,6
2018,GHANA,Africa,West Africa,2018/09/30,14
2018,GHANA,Africa,West Africa,2018/10/31,22
2018,GHANA,Africa,West Africa,2018/11/30,15
2018,GHANA,Africa,West Africa,2018/12/31,7
2018,GREECE,Europe,Southern Europe,2018/01/31,644
2018,GREECE,Europe,Southern Europe,2018/02/28,573
2018,GREECE,Europe,Southern Europe,2018/03/31,770
2018,GREECE,Europe,Southern Europe,2018/04/30,704
2018,GREECE,Europe,Southern Europe,2018/05/31,620
2018,GREECE,Europe,Southern Europe,2018/06/30,489
2018,GREECE,Europe,Southern Europe,2018/07/31,570
2018,GREECE,Europe,Southern Europe,2018/08/31,763
2018,GREECE,Europe,Southern Europe,2018/09/30,511
2018,GREECE,Europe,Southern Europe,2018/10/31,524
2018,GREECE,Europe,Southern Europe,2018/11/30,726
2018,GREECE,Europe,Southern Europe,2018/12/31,884
2018,GRENADA,North America,Caribbean,2018/01/31,1
2018,GRENADA,North America,Caribbean,2018/02/28,1
2018,GRENADA,North America,Caribbean,2018/03/31,0
2018,GRENADA,North America,Caribbean,2018/04/30,3
2018,GRENADA,North America,Caribbean,2018/05/31,2
2018,GRENADA,North America,Caribbean,2018/06/30,3
2018,GRENADA,North America,Caribbean,2018/07/31,0
2018,GRENADA,North America,Caribbean,2018/08/31,0
2018,GRENADA,North America,Caribbean,2018/09/30,0
2018,GRENADA,North America,Caribbean,2018/10/31,1
2018,GRENADA,North America,Caribbean,2018/11/30,2
2018,GRENADA,North America,Caribbean,2018/12/31,2
2018,GUATEMALA,North America,Central America,2018/01/31,9
2018,GUATEMALA,North America,Central America,2018/02/28,4
2018,GUATEMALA,North America,Central America,2018/03/31,5
2018,GUATEMALA,North America,Central America,2018/04/30,5
2018,GUATEMALA,North America,Central America,2018/05/31,4
2018,GUATEMALA,North America,Central America,2018/06/30,3
2018,GUATEMALA,North America,Central America,2018/07/31,5
2018,GUATEMALA,North America,Central America,2018/08/31,6
2018,GUATEMALA,North America,Central America,2018/09/30,7
2018,GUATEMALA,North America,Central America,2018/10/31,6
2018,GUATEMALA,North America,Central America,2018/11/30,3
2018,GUATEMALA,North America,Central America,2018/12/31,3
2018,GUYANA,South America,Northern South America,2018/01/31,0
2018,GUYANA,South America,Northern South America,2018/02/28,2
2018,GUYANA,South America,Northern South America,2018/03/31,9
2018,GUYANA,South America,Northern South America,2018/04/30,2
2018,GUYANA,South America,Northern South America,2018/05/31,1
2018,GUYANA,South America,Northern South America,2018/06/30,0
2018,GUYANA,South America,Northern South America,2018/07/31,2
2018,GUYANA,South America,Northern South America,2018/08/31,2
2018,GUYANA,South America,Northern South America,2018/09/30,0
2018,GUYANA,South America,Northern South America,2018/10/31,0
2018,GUYANA,South America,Northern South America,2018/11/30,4
2018,GUYANA,South America,Northern South America,2018/12/31,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/01/31,1
2018,GUINEA- BISSAU,Africa,West Africa,2018/02/28,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/03/31,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/04/30,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/05/31,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/06/30,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/07/31,0
2018,GUINEA- BISSAU,Africa,West Africa,2018/08/31,3
2018,GUINEA- BISSAU,Africa,West Africa,2018/09/30,1
2018,GUINEA- BISSAU,Africa,West Africa,2018/10/31,1
2018,GUINEA- BISSAU,Africa,West Africa,2018/11/30,1
2018,GUINEA- BISSAU,Africa,West Africa,2018/12/31,4
2018,HAITI,North America,Caribbean,2018/01/31,1
2018,HAITI,North America,Caribbean,2018/02/28,1
2018,HAITI,North America,Caribbean,2018/03/31,2
2018,HAITI,North America,Caribbean,2018/04/30,0
2018,HAITI,North America,Caribbean,2018/05/31,0
2018,HAITI,North America,Caribbean,2018/06/30,1
2018,HAITI,North America,Caribbean,2018/07/31,1
2018,HAITI,North America,Caribbean,2018/08/31,1
2018,HAITI,North America,Caribbean,2018/09/30,2
2018,HAITI,North America,Caribbean,2018/10/31,0
2018,HAITI,North America,Caribbean,2018/11/30,1
2018,HAITI,North America,Caribbean,2018/12/31,0
2018,HONDURAS,North America,Central America,2018/01/31,9
2018,HONDURAS,North America,Central America,2018/02/28,3
2018,HONDURAS,North America,Central America,2018/03/31,5
2018,HONDURAS,North America,Central America,2018/04/30,0
2018,HONDURAS,North America,Central America,2018/05/31,5
2018,HONDURAS,North America,Central America,2018/06/30,2
2018,HONDURAS,North America,Central America,2018/07/31,3
2018,HONDURAS,North America,Central America,2018/08/31,3
2018,HONDURAS,North America,Central America,2018/09/30,4
2018,HONDURAS,North America,Central America,2018/10/31,8
2018,HONDURAS,North America,Central America,2018/11/30,2
2018,HONDURAS,North America,Central America,2018/12/31,5
2018,HONG KONG,Asia,East Asia,2018/01/31,2
2018,HONG KONG,Asia,East Asia,2018/02/28,4
